event_id,art_code,ts_code,name,event_date,event_type,direction,relevance_score,domain_hits,title,evidence_span,event_chain_id,is_progress_update,confidence,extraction_method,review_status,eligible_for_labeling
C-AN202212301581516096,AN202212301581516096,688066.SH,*ST航图,2022-12-30,order_contract,positive,0.22999999999999998,[],航天宏图:关于自愿披露公司拟中标项目公告,"证券代码：688066         证券简称：航天宏图                公告编号：2022-120

债券代码：118027         债券简称：宏图转债


          航天宏图信息技术股份有限公司
          关于自愿披露公司拟中标项目公告

  本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述
或者重大遗漏，并对其内容的真实性、准确性和完整性依法承担法律责任。",b8fc3b812121a7,False,0.55,rule_baseline,pending_human_review,False
C-AN202212301581531596,AN202212301581531596,002544.SZ,普天科技,2022-12-31,other_business,positive,0.0,[],普天科技:关于使用暂时闲置募集资金购买现金管理产品到期赎回的公告,"证券代码：002544      证券简称：普天科技                   公告编号：2022-076



                 中电科普天科技股份有限公司
       关于使用暂时闲置募集资金进行现金管理部分到期赎
                             回的公告

         本公司及董事会全体成员保证信息披露内容的真实、准确和完整，没有虚假
       记载、误导性陈述或重大遗漏。",ed9053c6754918,False,0.55,rule_baseline,pending_human_review,False
C-AN202212301581528346,AN202212301581528346,002708.SZ,光洋股份,2022-12-31,other_business,positive,0.05,[],光洋股份:关于全资子公司签署国有土地上房屋征收与补偿协议书的公告,"3、本次交易不构成关联交易，不构成《上市公司重大资产重组管理办法》
规定的上市公司重大资产重组。",4c8fd3801da6ff,False,0.55,rule_baseline,pending_human_review,False
C-AN202212301581528345,AN202212301581528345,002708.SZ,光洋股份,2022-12-31,legal_safety_risk,negative,0.22999999999999998,[],光洋股份:关于最近五年未被证券监管部门和交易所采取监管措施或处罚情况的公告,"证券代码：002708    证券简称：光洋股份   公告编号：（2022）082号

              常州光洋轴承股份有限公司

关于最近五年未被证券监管部门和交易所采取监管措施或处罚

                 情况的公告

  本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误

导性陈述或重大遗漏。",1d14e72dba7af1,False,0.55,rule_baseline,pending_human_review,False
C-AN202212301581531280,AN202212301581531280,600038.SH,中直股份,2022-12-31,project_investment,positive,1.0,"[""直升机""]",中直股份:中航直升机股份有限公司关于筹划重大资产重组的停牌进展公告(2022/12/31),"证券代码：600038     证券简称：中直股份       公告编号：2022-046



              中航直升机股份有限公司
         关于筹划重大资产重组的停牌进展公告


    本公司董事会、全体董事保证本公告内容不存在任何虚假记载、误导性
 陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。",a69701c577b365,True,0.55,rule_baseline,pending_human_review,True
C-AN202212301581530995,AN202212301581530995,600879.SH,航天电子,2022-12-31,project_investment,positive,0.22999999999999998,[],航天电子:航天时代电子技术股份有限公司关于2017年发行股份购买资产并募集配套资金项目结项并将剩余资金永久补充流动资金的公告,"证券代码：600879      证券简称：航天电子             公告编号：2022-067



              航天时代电子技术股份有限公司

 关于 2017 年发行股份购买资产并募集配套资金项目结项并将

              剩余资金永久补充流动资金的公告


  本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述
或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。",80e5f51b4f9c6d,False,0.55,rule_baseline,pending_human_review,False
C-AN202301021581629275,AN202301021581629275,002389.SZ,航天彩虹,2023-01-03,order_contract,positive,1.0,"[""无人机"", ""飞行""]",航天彩虹:关于签署无人机销售合同暨关联交易的公告,"证券代码：002389    证券简称：航天彩虹   公告编号：2023-004

              航天彩虹无人机股份有限公司
      关于签署无人机销售合同暨关联交易的公告

   本公司及董事会全体成员保证信息披露的内容真实、准确和完整，

没有虚假记载、误导性陈述或重大遗漏。",81e9778a64f80f,False,0.55,rule_baseline,pending_human_review,True
C-AN202301031581646306,AN202301031581646306,300045.SZ,华力创通,2023-01-03,project_investment,positive,0.22999999999999998,[],华力创通:关于公司对外投资参与发起设立电子元器件和集成电路国际交易中心股份有限公司的进展公告,"证券代码：300045      证券简称：华力创通       公告编号：2023-001



          北京华力创通科技股份有限公司
关于公司对外投资参与发起设立电子元器件和集成电路国
         际交易中心股份有限公司的进展公告


  本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记
载、误导性陈述或重大遗漏。",81d6f5a552a5aa,True,0.55,rule_baseline,pending_human_review,False
C-AN202301061581756234,AN202301061581756234,002829.SZ,星网宇达,2023-01-07,other_business,positive,0.05,[],星网宇达:关于续签一致行动协议的公告,"（10）决定对外投资、收购出售资产、资产抵押、对外担保事项、委托理财、
关联交易等事项；",e87a477e04caed,False,0.55,rule_baseline,pending_human_review,False
C-AN202301061581766041,AN202301061581766041,600038.SH,中直股份,2023-01-07,project_investment,positive,1.0,"[""直升机"", ""航空器"", ""通用航空""]",中直股份:中航直升机股份有限公司关于筹划重大资产重组的停牌进展公告(2023/01/07),"证券代码：600038       证券简称：中直股份         公告编号：2023-001



              中航直升机股份有限公司
        关于筹划重大资产重组的停牌进展公告


    本公司董事会、全体董事保证本公告内容不存在任何虚假记载、误导
 性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责
 任。",46c34b611368e6,True,0.55,rule_baseline,pending_human_review,True
C-AN202301091581816954,AN202301091581816954,002544.SZ,普天科技,2023-01-10,order_contract,positive,0.22999999999999998,[],普天科技:关于全资子公司河北远东通信系统工程有限公司项目中标公示期结束的提示性公告,"三、风险提示
  虽然公示期已结束，但公司全资子公司远东通信尚未收到此次招标项目的
《中标通知书》，具体有关事项待收到正式中标通知书后，公司将及时履行信息
披露义务，敬请广大投资者注意投资风险。",81c5b7a30e05d2,False,0.55,rule_baseline,pending_human_review,False
C-AN202301101581845666,AN202301101581845666,300627.SZ,华测导航,2023-01-10,performance,mixed,0.05,[],华测导航:2022年年度业绩预告,"一、本期业绩预计情况
   1、业绩预告期间：2022年01月01日至2022年12月31日

   2、预计的业绩：□亏损         □扭亏为盈      同向上升      □同向下降
      项目                本报告期                 上年同期

               比上年同期增长：20.61% - 25.71%
归属于上市公司股
                                         盈利：29,433.65 万元
东的净利润          盈利：35,500万元 - 37,000万元

归属于上市公司股 比上年同期增长：21.15% - 27.66%
东的扣除非经常性                                 盈利：23,029.78 万元
损益的净利润   盈利：27,900万元 - 29,400万元

   注：表格中“元”均指“人民币元”。",4607ebd13d7a36,False,0.55,rule_baseline,pending_human_review,False
C-AN202301091581821407,AN202301091581821407,600038.SH,中直股份,2023-01-10,project_investment,positive,1.0,"[""直升机""]",中直股份:中航直升机股份有限公司董事会关于本次重大资产重组履行法定程序的完备性、合规性及提交的法律文件的有效性的说明,"中航直升机股份有限公司董事会

       关于本次重大资产重组履行法定程序的完备性、合规性

             及提交的法律文件的有效性的说明

   中航直升机股份有限公司（以下简称“公司”）拟发行股份购买昌河飞机工业
（集团）有限责任公司和哈尔滨飞机工业集团有限责任公司100%股权并募集配套资
金（以下合称“本次交易”）。",7dc7155dc0a589,False,0.55,rule_baseline,pending_human_review,True
C-AN202301091581821417,AN202301091581821417,600038.SH,中直股份,2023-01-10,project_investment,positive,0.55,"[""直升机""]",中直股份:中航直升机股份有限公司董事会关于本次交易符合《上市公司重大资产重组管理办法》第十一条及第四十三条规定的说明,"中航直升机股份有限公司董事会
 关于本次交易符合《上市公司重大资产重组管理办法》
         第十一条及第四十三条规定的说明

  中航直升机股份有限公司（以下简称“公司”或“上市公司”）拟发行股份
购买昌河飞机工业（集团）有限责任公司和哈尔滨飞机工业集团有限责任公司（以
下简称“标的公司”）100%股权并募集配套资金（以下合称“本次交易”）。",4cdd7f8ce9f8a6,False,0.55,rule_baseline,pending_human_review,True
C-AN202301091581821412,AN202301091581821412,600038.SH,中直股份,2023-01-10,project_investment,positive,1.0,"[""直升机""]",中直股份:中航直升机股份有限公司关于披露重组预案的一般风险提示暨公司股票复牌公告,"证券代码：600038            股票简称：中直股份              编号：2023-002



                 中航直升机股份有限公司
     关于披露重组预案的一般风险提示暨公司股票复牌公告


         本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导
     性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责
     任。",31766a68d1621b,False,0.55,rule_baseline,pending_human_review,True
C-AN202301091581821419,AN202301091581821419,600038.SH,中直股份,2023-01-10,project_investment,positive,1.0,"[""直升机""]",中直股份:中航直升机股份有限公司董事会关于本次重大资产重组不构成重组上市的说明,"中航直升机股份有限公司董事会

          关于本次交易不构成重组上市的说明

  中航直升机股份有限公司（以下简称“公司”）拟发行股份购买昌河飞机工业
（集团）有限责任公司和哈尔滨飞机工业集团有限责任公司100%股权并募集配套资
金（以下合称“本次交易”）。",729a6aa52af0d2,False,0.55,rule_baseline,pending_human_review,True
C-AN202301091581821404,AN202301091581821404,600038.SH,中直股份,2023-01-10,project_investment,positive,1.0,"[""直升机""]",中直股份:中航直升机股份有限公司董事会关于本次交易相关主体不存在《上市公司监管指引第7号—上市公司重大资产重组相关股票异常交易监管》第十三条规定情形的说明,"中航直升机股份有限公司董事会

关于本次交易相关主体不存在《上市公司监管指引第 7 号—上市公司

重大资产重组相关股票异常交易监管》第十三条规定情形的说明

  中航直升机股份有限公司（以下简称“公司”）拟发行股份购买昌河飞机工
业（集团）有限责任公司和哈尔滨飞机工业集团有限责任公司 100%股权并募集
配套资金（以下合称“本次交易”）。",f40cc43b461a28,False,0.55,rule_baseline,pending_human_review,True
C-AN202301091581821420,AN202301091581821420,600038.SH,中直股份,2023-01-10,project_investment,positive,1.0,"[""直升机""]",中直股份:中航直升机股份有限公司董事会关于本次重大资产重组采取的保密措施及保密制度的说明,"5．为避免因内幕信息泄露造成公司股价异常波动，公司向上海证券交易所申请
股票停牌，公司股票自2022年12月26日开市起停牌，并披露了《关于筹划重大资产
重组停牌公告》（公告编号：2022-045）。",5d5300f95d3cd9,False,0.55,rule_baseline,pending_human_review,True
C-AN202301091581821421,AN202301091581821421,600038.SH,中直股份,2023-01-10,project_investment,positive,1.0,"[""直升机""]",中直股份:中航直升机股份有限公司董事会关于本次重组停牌前公司股票价格波动情况的说明,"中航直升机股份有限公司董事会

      关于本次重组停牌前公司股票价格波动情况说明

  中航直升机股份有限公司（以下简称“公司”）拟发行股份购买昌河飞机工
业（集团）有限责任公司和哈尔滨飞机工业集团有限责任公司 100%股权并募集
配套资金（以下合称“本次重组”）。",7419477cc1e9cb,False,0.55,rule_baseline,pending_human_review,True
C-AN202301091581821401,AN202301091581821401,600038.SH,中直股份,2023-01-10,project_investment,positive,1.0,"[""直升机""]",中直股份:中国国际金融股份有限公司关于中航直升机股份有限公司本次发行股份购买资产并募集配套资金不构成重组上市的核查意见,"中国国际金融股份有限公司
          关于中航直升机股份有限公司
       本次发行股份购买资产并募集配套资金
            不构成重组上市的核查意见


  中航直升机股份有限公司（以下简称“上市公司”）拟发行股份购买昌河飞
机工业（集团）有限责任公司 100%股权、哈尔滨飞机工业集团有限责任公司 100%
股权并募集配套资金（以下简称“本次交易”）。",6238fb3c3edc84,False,0.55,rule_baseline,pending_human_review,True
C-AN202301091581821418,AN202301091581821418,600038.SH,中直股份,2023-01-10,project_investment,positive,1.0,"[""直升机""]",中直股份:中航直升机股份有限公司董事会关于本次交易符合《关于规范上市公司重大资产重组若干问题的规定》第四条规定的说明,"中航直升机股份有限公司董事会

关于本次交易符合《关于规范上市公司重大资产重组若干问题的规定》

              第四条规定的说明

  中航直升机股份有限公司（以下简称“公司”）拟发行股份购买昌河飞机工业
（集团）有限责任公司和哈尔滨飞机工业集团有限责任公司（以下简称“标的公
司”）100%股权并募集配套资金（以下合称“本次交易”）。",007dc124a895f4,False,0.55,rule_baseline,pending_human_review,True
C-AN202301101581845250,AN202301101581845250,002829.SZ,星网宇达,2023-01-11,performance,mixed,0.05,[],星网宇达:2022年度业绩预告,"证券代码：002829              证券简称：星网宇达            公告编号：2023-002

                 北京星网宇达科技股份有限公司

                      2022年度业绩预告

  本公司及全体董事会成员保证公告内容真实、准确和完整，不存在虚假记载、误导性
陈述或重大遗漏。",4c95930ba758c8,False,0.55,rule_baseline,pending_human_review,False
C-AN202301111581880345,AN202301111581880345,300053.SZ,航宇微,2023-01-11,legal_safety_risk,negative,0.22999999999999998,[],欧比特:关于诉讼事项进展的公告,"证券代码：300053          证券简称：欧比特           公告编号：2023-002



              珠海欧比特宇航科技股份有限公司

                关于诉讼事项进展的公告


   本公司及董事会全体成员保证公告内容真实、准确、完整，没有虚假记
载、误导性陈述或重大遗漏。",bdd9cc0c89acf4,True,0.55,rule_baseline,pending_human_review,False
C-AN202301111581876138,AN202301111581876138,600562.SH,国睿科技,2023-01-12,project_investment,positive,0.22999999999999998,[],国睿科技:国睿科技股份有限公司关于年度审计机构变更项目质量控制复核人的公告,"证券代码：600562    证券简称：国睿科技      公告编号：2023-001


               国睿科技股份有限公司
关于年度审计机构变更项目质量控制复核人的公告
  本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈
述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。",1c5aed302c411e,False,0.55,rule_baseline,pending_human_review,False
C-AN202301121581918696,AN202301121581918696,002151.SZ,北斗星通,2023-01-13,performance,mixed,0.1,"[""无人机""]",北斗星通:2022年度业绩预告,"四、风险提示

  本次业绩预告是公司财务部门初步测算的结果，未经审计机构审计，最终财

务数据请以公司披露的 2022 年年度报告为准。",f1bf6050e6654c,False,0.55,rule_baseline,pending_human_review,False
C-AN202301121581918190,AN202301121581918190,002829.SZ,星网宇达,2023-01-13,order_contract,positive,0.28,"[""无人机""]",星网宇达:关于公司收到中标通知书的公告,"二、 对上市公司的影响

   本次中标体现了公司在无人机领域的竞争能力，中标项目实施后，将对公司
的营业收入和利润产生积极影响。",19854c0e30bf04,False,0.55,rule_baseline,pending_human_review,False
C-AN202301121581921121,AN202301121581921121,300114.SZ,中航电测,2023-01-13,performance,mixed,0.05,[],中航电测:中航电测仪器股份有限公司2022年度业绩预告,"证券代码：300114       证券简称：中航电测        公告编号：2023－002


              中航电测仪器股份有限公司

                  2022年度业绩预告

  本公司及董事会全体成员保证信息披露内容的真实、准确、完整，没有虚假
记载、误导性陈述或重大遗漏。",07d0207a436fed,False,0.55,rule_baseline,pending_human_review,False
C-AN202301131581970558,AN202301131581970558,600760.SH,中航沈飞,2023-01-14,other_business,positive,0.05,[],中航沈飞:中航沈飞股份有限公司董事会审计委员会关于公司投资入股沈阳飞机设计研究所扬州协同创新研究院有限公司暨关联交易事项的审核意见,"本次关联交易是基于公司战略规划和实际情况做出的决
策，不会对公司未来的财务状况和经营成果产生不利影响，不存在损害公司及

其他股东特别是中小股东利益的情形。",6ea2b5509734c3,False,0.55,rule_baseline,pending_human_review,False
C-AN202301131581971819,AN202301131581971819,688297.SH,中无人机,2023-01-14,performance,mixed,0.7500000000000001,"[""无人机""]",中无人机:中无人机2022年度业绩快报公告,"证券代码：688297        证券简称：中无人机                    公告编号：2023-001



          中航（成都）无人机系统股份有限公司
                2022 年度业绩快报公告


  本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗

漏，并对其内容的真实性、准确性和完整性承担法律责任。",a5835219a6abf6,False,0.55,rule_baseline,pending_human_review,True
C-AN202301171582071538,AN202301171582071538,300034.SZ,钢研高纳,2023-01-17,other_business,positive,0.0,[],钢研高纳:关于控股股东协议转让股份过户完成的公告,"证券代码：300034                 证券简称：钢研高纳              公告编号：2023-002



              北京钢研高纳科技股份有限公司
        关于控股股东协议转让股份过户完成的公告


  本公司及董事会全体成员保证公告内容不存在任何虚假记载、误导性陈述或者重大遗
漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。",d0ba5e28f5f493,False,0.55,rule_baseline,pending_human_review,False
C-AN202301171582080535,AN202301171582080535,300775.SZ,三角防务,2023-01-17,other_business,positive,0.0,[],三角防务:关于签署募集资金三方监管协议的公告,"二、募集资金三方监管协议签订及募集资金专户开立情
况

    为规范公司募集资金管理和使用，保护投资者的权益，根据《上

市公司监管指引第 2 号——上市公司募集资金管理和使用的监管要
 求》《深圳证券交易所上市公司自律监管指引第 2 号——创业板上市

 公司规范运作》等相关法律法规及公司《募集资金管理制度》的规定，

 公司设立了募集资金专项账户，并与中国建设银行股份有限公司西安

 南大街支行及保荐机构中航证券有限公司分别签订了《募集资金专户

         。",bae6f29f52fae9,False,0.55,rule_baseline,pending_human_review,False
C-AN202301191582172719,AN202301191582172719,300036.SZ,超图软件,2023-01-19,performance,mixed,0.05,[],超图软件:2022年度业绩预告,"具体情况如下：
   项目       2022 年实现(初步测算数）          较上年同期增减
  营业收入     145,000 万元–165,000 万元   较上年同期下降 23%—12%
   毛利率            40%—50%          较上年同期下降 17%—7%
商誉资产减值准备         20,800 万元                -
应收账款坏账损失         14,212 万元          较上年同期增加约 80%
  研发投入           30,700 万元          较上年同期增加约 15%
  管理费用           25,400 万元          较上年同期增加约 8%

  四、其他相关说明
  本次业绩预告是公司财务部门初步测算的结果，具体财务数据公司将在
2022 年年度报告中详细披露，敬请广大投资者谨慎决策，注意投资风险。",0c5af1bcf73980,False,0.55,rule_baseline,pending_human_review,False
C-AN202301191582161269,AN202301191582161269,300775.SZ,三角防务,2023-01-19,performance,mixed,0.05,[],三角防务:2022年度业绩预告,"一、本期业绩预计情况

   1、业绩预告时间：2022年1月1日至2022年12月31日

   2、预计的业绩：同向上升
    项目                 本报告期               上年同期
归属于上市公司       比上年同期增长：45.53%-57.66%         盈利：
股东的净利润        盈利：60,000万元-65,000万元       41,228.88万元

归属于上市公司股      比上年同期增长：46.21%-58.55%         盈利:
东的扣除非经常性                                 40,525.99万元
              盈利：59,253万元-64,253万元
损益的净利润

   二、业绩预告预审计情况

   本次业绩预告相关数据是公司财务部门初步测算的结果，未经会

计师事务所审计。",3d55a1cb5ae778,False,0.55,rule_baseline,pending_human_review,False
C-AN202301181582118100,AN202301181582118100,688066.SH,*ST航图,2023-01-19,market_risk,negative,0.05,[],航天宏图:关于可转债投资者适当性要求的风险提示性公告,"证券代码：688066    证券简称：航天宏图       公告编号：2023-006
债券代码：118027    债券简称：宏图转债


          航天宏图信息技术股份有限公司
    关于可转债投资者适当性要求的风险提示性公告

  本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述
或者重大遗漏，并对其内容的真实性、准确性和完整性依法承担法律责任。",983f5710863c7b,False,0.55,rule_baseline,pending_human_review,False
C-AN202301191582163841,AN202301191582163841,002544.SZ,普天科技,2023-01-20,performance,mixed,0.05,[],普天科技:2022年度业绩预告,"四、风险提示
  本次业绩预告是公司财务部门初步测算的结果，具体财务数据将在公司
2022 年年度报告中详细披露。",0612d800e2ebbd,False,0.55,rule_baseline,pending_human_review,False
C-AN202301191582161265,AN202301191582161265,002708.SZ,光洋股份,2023-01-20,performance,mixed,0.05,[],光洋股份:2022年度业绩预告,"证券代码：002708        证券简称：光洋股份          公告编号：（2023）002号


               常州光洋轴承股份有限公司

                   2022年度业绩预告

  本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误

导性陈述或重大遗漏。",f9b4b58bc88006,False,0.55,rule_baseline,pending_human_review,False
C-AN202301201582230551,AN202301201582230551,300045.SZ,华力创通,2023-01-20,performance,mixed,0.05,[],华力创通:2022年度业绩预告,"三、业绩变动原因说明
   报告期内，公司归属于上市公司股东的净利润业绩变动主要原因如下：
   1、2022 年，受国内疫情反复及疫情防控引起的人员流动受限，部分客户的
需求、项目及订单交付不及预期，导致公司营业收入较往年减少，全年度的整体
收入确认延迟，导致归属于上市公司股东的净利润为负。",68e18c91efeb39,False,0.55,rule_baseline,pending_human_review,False
C-AN202301201582239837,AN202301201582239837,300456.SZ,赛微电子,2023-01-20,project_investment,negative,0.22999999999999998,[],赛微电子:关于收购汽车芯片制造产线交易签署《股权收购协议终止协议》的公告,"证券代码：300456           证券简称：赛微电子             公告编号：2023-007



                北京赛微电子股份有限公司

关于收购汽车芯片制造产线交易签署《股权收购协议终止协议》

                          的公告

    本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有
 虚假记载、误导性陈述或重大遗漏。",402b4d654e60b7,False,0.55,rule_baseline,pending_human_review,False
C-AN202301301582508542,AN202301301582508542,300053.SZ,航宇微,2023-01-30,performance,mixed,0.05,[],欧比特:2022年度业绩预告,"证券代码：300053          证券简称：欧比特          公告编号：2023-003



              珠海欧比特宇航科技股份有限公司

                   2022 年度业绩预告


   本公司及董事会全体成员保证公告内容真实、准确、完整，没有虚假记
载、误导性陈述或重大遗漏。",59a074e5e556f5,False,0.55,rule_baseline,pending_human_review,False
C-AN202301301582502821,AN202301301582502821,300101.SZ,振芯科技,2023-01-30,performance,mixed,0.05,[],振芯科技:2022年年度业绩预告,"尽管报告期内受疫情、高温限电等影
响，但公司全体员工共克时艰、战“疫”保产，保障了重点项目的研发和产品交
付，最终公司实现了报告期归属于上市公司股东净利润的较大提升。",b01cca290131c8,False,0.55,rule_baseline,pending_human_review,False
C-AN202301301582509258,AN202301301582509258,300424.SZ,航新科技,2023-01-30,performance,mixed,0.05,[],航新科技:2022年度业绩预告,"证券代码：300424      证券简称：航新科技                公告编号：2023-005



           广州航新航空科技股份有限公司
                 2022 年度业绩预告


   本公司及董事会全体成员保证信息披露内容的真实、准确和完

整，没有虚假记载、误导性陈述或重大遗漏。",802f36d351df9a,False,0.55,rule_baseline,pending_human_review,False
C-AN202301301582518410,AN202301301582518410,300456.SZ,赛微电子,2023-01-30,performance,mixed,0.05,[],赛微电子:2022年年度业绩预告,"证券代码：300456         证券简称：赛微电子             公告编号：2023-008



               北京赛微电子股份有限公司

                  2022 年年度业绩预告

   本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有
虚假记载、误导性陈述或重大遗漏。",938a2afb635172,False,0.55,rule_baseline,pending_human_review,False
C-AN202301291582479440,AN202301291582479440,300719.SZ,安达维尔,2023-01-30,performance,mixed,0.05,[],安达维尔:2022年度业绩预告,"一、本期业绩预计情况

1、业绩预告期间：2022 年 1 月 1 日至 2022 年 12 月 31 日
2、业绩预计情况：预计净利润为负值

   项目                本报告期                   上年同期

归属于上市公司
                亏损：4000万元—5000万元      盈利：1,042.57万元
股东的净利润

扣除非经常性损
                亏损：4312万元—5312万元       盈利：936.51万元
益后的净利润

注：上表中“元”均指人民币元。",e2f6473b64fcfd,False,0.55,rule_baseline,pending_human_review,False
C-AN202301291582479724,AN202301291582479724,300900.SZ,广联航空,2023-01-30,performance,mixed,0.1,"[""航空器""]",广联航空:广联航空工业股份有限公司2022年度业绩预告,"四、风险提示
  本次业绩预告是公司财务部初步测算结果，2022年度的具体财务数据公司将
在2022年度报告中详细披露。",479d077685dcfd,False,0.55,rule_baseline,pending_human_review,False
C-AN202301301582503270,AN202301301582503270,000547.SZ,航天发展,2023-01-31,performance,mixed,0.05,[],航天发展:2022年度业绩预告,"证券代码：000547       证券简称：航天发展               公告编号：2023-001


               航天工业发展股份有限公司
                 2022 年度业绩预告
  本公司及董事会全体成员保证信息披露内容的真实、准确、完整，没有虚假记载、误导

性陈述或重大遗漏。",104d6608de8c8d,False,0.55,rule_baseline,pending_human_review,False
C-AN202301301582507840,AN202301301582507840,002023.SZ,海特高新,2023-01-31,performance,mixed,0.05,[],海特高新:2022年年度业绩预告,"证券代码：002023          证券简称：海特高新           公告编号：2023-001



             四川海特高新技术股份有限公司
                  2022 年年度业绩预告


  本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假
记载、误导性陈述或重大遗漏。",3bbff93628a780,False,0.55,rule_baseline,pending_human_review,False
C-AN202301301582500080,AN202301301582500080,002085.SZ,万丰奥威,2023-01-31,performance,mixed,0.2,"[""通航""]",万丰奥威:2022年度业绩预告,"四、风险提示
   本次业绩预告数据是公司财务部门初步测算结果，未经审计机构审计，具体财务
数据将在公司 2022 年度报告中详细披露，敬请广大投资者谨慎决策，注意投资风险。",1db738be0bd3d2,False,0.55,rule_baseline,pending_human_review,False
C-AN202301301582515023,AN202301301582515023,002389.SZ,航天彩虹,2023-01-31,performance,mixed,0.2,"[""无人机""]",航天彩虹:2022年度业绩预告,"证券代码：002389     证券简称：航天彩虹            公告编号：2023-007

              航天彩虹无人机股份有限公司
                  2022年度业绩预告


   本公司及董事会全体成员保证信息披露的内容真实、准确和完

整，没有虚假记载、误导性陈述或重大遗漏。",2225fdd5804a6a,False,0.55,rule_baseline,pending_human_review,False
C-AN202301311582550019,AN202301311582550019,002413.SZ,雷科防务,2023-01-31,performance,mixed,0.05,[],雷科防务:2022年度业绩预告,"结合上述因素，经公司财务部门初步测算，根据《会计监管风险提示第 8 号

     《企业会计准则第 8 号—资产减值》及相关会计政策规定，基于谨
—商誉减值》
慎性原则，拟对公司前期收购北京理工雷科电子信息技术有限公司、西安奇维科

技有限公司等子公司股权形成的商誉计提减值，减值金额约为 60,000 万 元至

80,000 万元。",2e61308bc01bb2,False,0.55,rule_baseline,pending_human_review,False
C-AN202301301582513430,AN202301301582513430,002414.SZ,高德红外,2023-01-31,performance,mixed,0.1,"[""无人机""]",高德红外:2022年度业绩预告,"在民品方面，公司不断加强自主研发和科技创新能力，在安

防监控、汽车辅助驾驶、消费电子、无人机、机器视觉等多个领域开辟了新的应

用场景，如在新能源乘用车领域，已与国内主流车企广汽埃安、东风汽车实现了

战略合作，并完成红外前装标配定点工作，大幅加速了红外技术在车载应用领域

的大规模产业化进程。",339ac7e961b770,False,0.55,rule_baseline,pending_human_review,False
C-AN202301301582506039,AN202301301582506039,300177.SZ,中海达,2023-01-31,performance,mixed,0.05,[],中海达:2022年度业绩预告,"证券代码：300177        证券简称：中海达            公告编号：2023-002

        广州中海达卫星导航技术股份有限公司
                  2022 年度业绩预告

  本公司及董事会全体成员保证信息披露的内容真实、准确、完整，
没有虚假记载、误导性陈述或重大遗漏。",b1d73e62feacc2,False,0.55,rule_baseline,pending_human_review,False
C-AN202301311582559713,AN202301311582559713,300762.SZ,上海瀚讯,2023-01-31,performance,mixed,0.05,[],上海瀚讯:2022年度业绩预告,"三、业绩变动原因说明

   1、报告期内，公司业绩较上年同期大幅下降，主要因为：
  2022年度疫情对客户订单下达及项目进度推进产生了较大影响，导致业绩未
达预期。",d265ce9135317a,False,0.55,rule_baseline,pending_human_review,False
C-AN202301301582522449,AN202301301582522449,600372.SH,中航机载,2023-01-31,project_investment,positive,0.22999999999999998,[],中航电子:中航电子关于公司换股吸收合并中航工业机电系统股份有限公司并募集配套资金暨关联交易事项异议股东收购请求权申报公告,"中航电子


股票代码：600372      股票简称：中航电子        编号：临 2023-007




              中航航空电子系统股份有限公司

      关于公司换股吸收合并中航工业机电系统股份有限公司

  并募集配套资金暨关联交易事项异议股东收购请求权申报公告



   本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述

或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。",ec892b85bcf266,False,0.55,rule_baseline,pending_human_review,False
C-AN202301301582500128,AN202301301582500128,688070.SH,纵横股份,2023-01-31,performance,mixed,0.2,"[""无人机""]",纵横股份:2022年年度业绩预告,"特别是公司产品销售一般下半年订单占比较高，
具有显著的季节性，而成都 2022 年下半年的高温限电和疫情等因素叠加，导致
公司在 2022 年下半年的部分项目签约延迟、交付延迟，全年营收增长未达预期，
净利润仅实现同比减亏。",3d6b6d9c291989,False,0.55,rule_baseline,pending_human_review,False
C-AN202301311582562080,AN202301311582562080,002708.SZ,光洋股份,2023-02-01,market_risk,negative,0.05,[],光洋股份:股票交易异常波动公告,"证券代码：002708     证券简称：光洋股份       公告编号：（2023）003号


              常州光洋轴承股份有限公司

               股票交易异常波动公告

  本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误

导性陈述或重大遗漏。",82e2ca8d130d8f,False,0.55,rule_baseline,pending_human_review,False
